Date,Open,High,Low,Close,Adj Close,Volume,Change %
03/25/2015,1192.90,1199.90,1186.65,1195.45,1195.45,0,0.19%
03/24/2015,1189.35,1195.70,1185.25,1193.13,1193.13,0,0.32%
03/23/2015,1185.96,1192.10,1179.45,1189.30,1189.30,0,0.56%
03/20/2015,1170.70,1188.30,1168.55,1182.68,1182.68,0,0.97%
03/19/2015,1167.25,1177.86,1160.06,1171.30,1171.30,0,0.35%
03/18/2015,1149.25,1174.61,1145.90,1167.25,1167.25,0,1.56%
03/17/2015,1154.55,1159.85,1143.61,1149.30,1149.30,0,-0.46%
03/16/2015,1158.50,1164.46,1150.60,1154.59,1154.59,0,-0.42%
03/13/2015,1153.90,1162.55,1151.80,1159.48,1159.48,0,0.50%
03/12/2015,1154.60,1166.70,1148.90,1153.70,1153.70,0,-0.10%
03/11/2015,1162.15,1165.95,1147.85,1154.80,1154.80,0,-0.61%
03/10/2015,1167.10,1171.35,1156.35,1161.93,1161.93,0,-0.46%
03/09/2015,1168.65,1176.15,1166.15,1167.30,1167.30,0,0.01%
03/06/2015,1198.65,1201.29,1163.94,1167.21,1167.21,0,-2.62%
03/05/2015,1199.75,1209.70,1196.40,1198.60,1198.60,0,-0.10%
03/04/2015,1203.75,1209.40,1198.25,1199.85,1199.85,0,-0.33%
03/03/2015,1207.19,1215.09,1195.39,1203.80,1203.80,0,-0.27%
03/02/2015,1213.80,1223.60,1204.60,1207.10,1207.10,0,-0.50%
02/27/2015,1209.45,1219.90,1204.65,1213.15,1213.15,0,0.34%
02/26/2015,1205.16,1220.75,1203.95,1209.05,1209.05,0,0.35%
02/25/2015,1199.55,1212.20,1199.50,1204.80,1204.80,0,0.41%
02/24/2015,1201.71,1204.60,1191.30,1199.89,1199.89,0,-0.17%
02/23/2015,1201.89,1210.70,1191.51,1201.92,1201.92,0,-0.04%
02/20/2015,1207.41,1215.39,1198.43,1202.39,1202.39,0,-0.42%
02/19/2015,1212.70,1223.50,1205.40,1207.45,1207.45,0,-0.46%
02/18/2015,1209.41,1212.99,1197.95,1212.99,1212.99,0,0.30%
02/17/2015,1231.05,1234.15,1203.70,1209.40,1209.40,0,-1.79%
02/16/2015,1228.58,1236.88,1228.01,1231.47,1231.47,0,0.14%
02/13/2015,1222.38,1235.70,1221.01,1229.70,1229.70,0,0.59%
02/12/2015,1218.73,1232.90,1216.75,1222.50,1222.50,0,0.27%
02/11/2015,1233.75,1239.30,1218.26,1219.16,1219.16,0,-1.20%
02/10/2015,1239.55,1246.00,1230.70,1234.00,1234.00,0,-0.46%
02/09/2015,1235.18,1244.35,1234.54,1239.68,1239.68,0,0.48%
02/06/2015,1264.82,1269.30,1228.75,1233.72,1233.72,0,-2.45%
02/05/2015,1269.90,1274.00,1256.52,1264.70,1264.70,0,-0.42%
02/04/2015,1260.25,1272.20,1256.85,1270.05,1270.05,0,0.78%
02/03/2015,1275.40,1285.59,1255.70,1260.20,1260.20,0,-1.19%
02/02/2015,1281.81,1283.85,1266.93,1275.44,1275.44,0,-0.63%
01/30/2015,1257.61,1285.35,1257.25,1283.55,1283.55,0,2.09%
01/29/2015,1285.35,1286.25,1252.61,1257.25,1257.25,0,-2.17%
01/28/2015,1292.35,1294.55,1281.50,1285.10,1285.10,0,-0.56%
01/27/2015,1281.08,1297.77,1272.58,1292.35,1292.35,0,0.87%
01/26/2015,1293.68,1299.14,1276.14,1281.24,1281.24,0,-1.03%
01/23/2015,1301.38,1302.90,1284.66,1294.55,1294.55,0,-0.55%
01/22/2015,1293.20,1306.70,1279.55,1301.73,1301.73,0,0.64%
01/21/2015,1293.64,1305.38,1285.59,1293.44,1293.44,0,-0.04%
01/20/2015,1276.54,1297.23,1274.09,1293.94,1293.94,0,1.32%
01/19/2015,1279.67,1281.63,1272.22,1277.08,1277.08,0,-0.25%
01/16/2015,1262.05,1281.99,1255.37,1280.30,1280.30,0,1.48%
01/15/2015,1229.95,1266.59,1226.18,1261.64,1261.64,0,2.58%
01/14/2015,1230.76,1244.40,1224.95,1229.95,1229.95,0,-0.08%
01/13/2015,1233.62,1244.12,1227.53,1230.88,1230.88,0,-0.22%
01/12/2015,1223.00,1236.29,1218.56,1233.64,1233.64,0,0.84%
01/09/2015,1209.65,1224.00,1207.45,1223.40,1223.40,0,1.19%
01/08/2015,1210.51,1216.65,1204.67,1208.98,1208.98,0,-0.15%
01/07/2015,1219.55,1219.85,1209.20,1210.80,1210.80,0,-0.69%
01/06/2015,1204.85,1223.15,1201.85,1219.20,1219.20,0,1.22%
01/05/2015,1189.34,1208.15,1183.45,1204.45,1204.45,0,1.28%
01/02/2015,1182.70,1194.60,1168.75,1189.18,1189.18,0,0.61%
01/01/2015,1183.78,1184.53,1181.97,1181.97,1181.97,0,-0.17%
12/31/2014,1200.26,1204.00,1179.55,1183.95,1183.95,0,-1.36%
12/30/2014,1183.37,1210.29,1180.89,1200.24,1200.24,0,1.45%
12/29/2014,1195.71,1197.79,1179.35,1183.10,1183.10,0,-1.03%
12/26/2014,1173.45,1199.75,1173.45,1195.40,1195.40,0,1.84%
12/24/2014,1175.70,1181.80,1173.05,1173.80,1173.80,0,-0.16%
12/23/2014,1175.03,1185.49,1172.59,1175.68,1175.68,0,0.05%
12/22/2014,1195.33,1202.18,1170.56,1175.05,1175.05,0,-1.75%
12/19/2014,1198.55,1202.10,1193.90,1195.95,1195.95,0,-0.20%
12/18/2014,1188.70,1213.55,1188.65,1198.40,1198.40,0,0.82%
12/17/2014,1196.69,1203.40,1184.23,1188.70,1188.70,0,-0.66%
12/16/2014,1192.59,1221.79,1188.80,1196.60,1196.60,0,0.34%
12/15/2014,1222.25,1224.24,1190.97,1192.60,1192.60,0,-2.45%
12/12/2014,1227.99,1228.38,1215.98,1222.60,1222.60,0,-0.44%
12/11/2014,1226.75,1233.20,1216.30,1227.95,1227.95,0,0.10%
12/10/2014,1230.43,1238.25,1224.78,1226.75,1226.75,0,-0.33%
12/09/2014,1203.64,1238.55,1199.45,1230.85,1230.85,0,2.30%
12/08/2014,1193.09,1208.59,1187.31,1203.20,1203.20,0,0.94%
12/05/2014,1205.70,1208.20,1186.50,1192.05,1192.05,0,-1.14%
12/04/2014,1209.70,1213.70,1201.53,1205.78,1205.78,0,-0.32%
12/03/2014,1199.01,1214.95,1194.65,1209.64,1209.64,0,0.89%
12/02/2014,1210.74,1213.05,1192.32,1199.01,1199.01,0,-0.98%
12/01/2014,1167.06,1221.46,1143.38,1210.90,1210.90,0,3.73%
11/28/2014,1190.70,1191.56,1165.35,1167.35,1167.35,0,-2.05%
11/27/2014,1198.20,1200.10,1185.95,1191.75,1191.75,0,-0.51%
11/26/2014,1200.96,1202.61,1195.02,1197.90,1197.90,0,-0.27%
11/25/2014,1197.55,1203.40,1190.80,1201.19,1201.19,0,0.32%
11/24/2014,1201.53,1204.24,1192.85,1197.40,1197.40,0,-0.33%
11/21/2014,1193.78,1208.01,1186.95,1201.40,1201.40,0,0.64%
11/20/2014,1183.36,1197.31,1176.87,1193.75,1193.75,0,0.88%
11/19/2014,1197.57,1202.77,1175.97,1183.30,1183.30,0,-1.19%
11/18/2014,1186.42,1205.00,1183.30,1197.55,1197.55,0,0.93%
11/17/2014,1188.75,1194.26,1181.62,1186.55,1186.55,0,-0.14%
11/14/2014,1162.09,1193.74,1147.04,1188.25,1188.25,0,2.26%
11/13/2014,1160.84,1168.12,1154.24,1161.96,1161.96,0,0.09%
11/12/2014,1164.67,1170.37,1157.51,1160.92,1160.92,0,-0.33%
11/11/2014,1150.65,1173.60,1146.32,1164.80,1164.80,0,1.23%
11/10/2014,1179.41,1179.41,1147.45,1150.60,1150.60,0,-2.21%
11/07/2014,1141.20,1178.99,1132.25,1176.65,1176.65,0,3.11%
11/06/2014,1141.45,1149.70,1138.10,1141.20,1141.20,0,-0.02%
11/05/2014,1168.19,1169.85,1137.70,1141.40,1141.40,0,-2.30%
11/04/2014,1165.55,1174.30,1164.00,1168.30,1168.30,0,0.25%
11/03/2014,1173.76,1174.17,1162.17,1165.35,1165.35,0,-0.77%
10/31/2014,1198.91,1203.30,1161.75,1174.42,1174.42,0,-2.04%
10/30/2014,1211.50,1216.76,1195.96,1198.90,1198.90,0,-1.06%
10/29/2014,1228.21,1230.86,1208.52,1211.80,1211.80,0,-1.35%
10/28/2014,1225.76,1235.81,1222.90,1228.40,1228.40,0,0.24%
10/27/2014,1231.50,1232.26,1225.06,1225.40,1225.40,0,-0.49%
10/24/2014,1232.59,1234.70,1229.10,1231.46,1231.46,0,-0.06%
10/23/2014,1240.85,1244.96,1226.43,1232.15,1232.15,0,-0.72%
10/22/2014,1249.57,1250.08,1240.66,1241.03,1241.03,0,-0.66%
10/21/2014,1246.99,1255.60,1245.40,1249.30,1249.30,0,0.22%
10/20/2014,1238.54,1248.94,1234.70,1246.60,1246.60,0,0.68%
10/17/2014,1239.69,1242.30,1231.99,1238.19,1238.19,0,-0.07%
10/16/2014,1241.67,1245.60,1235.75,1239.10,1239.10,0,-0.16%
10/15/2014,1233.65,1249.80,1222.17,1241.07,1241.07,0,0.67%
10/14/2014,1237.08,1238.30,1231.25,1232.75,1232.75,0,-0.36%
10/13/2014,1223.54,1237.65,1223.34,1237.15,1237.15,0,1.12%
10/10/2014,1224.49,1225.84,1217.60,1223.48,1223.48,0,-0.05%
10/09/2014,1221.84,1233.60,1219.15,1224.15,1224.15,0,0.20%
10/08/2014,1209.39,1223.84,1205.12,1221.70,1221.70,0,1.05%
10/07/2014,1207.15,1213.06,1202.91,1209.00,1209.00,0,0.15%
10/06/2014,1191.79,1209.20,1183.96,1207.15,1207.15,0,1.34%
10/03/2014,1213.84,1215.90,1190.14,1191.20,1191.20,0,-1.84%
10/02/2014,1213.34,1221.84,1208.69,1213.50,1213.50,0,-0.01%
10/01/2014,1209.00,1219.66,1204.75,1213.65,1213.65,0,0.36%
09/30/2014,1216.24,1219.96,1204.90,1209.24,1209.24,0,-0.55%
09/29/2014,1219.20,1223.76,1214.78,1215.95,1215.95,0,-0.29%
09/26/2014,1222.59,1230.50,1212.54,1219.51,1219.51,0,-0.25%
09/25/2014,1217.02,1224.88,1207.03,1222.62,1222.62,0,0.46%
09/24/2014,1222.81,1226.16,1215.96,1217.05,1217.05,0,-0.48%
09/23/2014,1215.30,1235.06,1214.11,1222.95,1222.95,0,0.65%
09/22/2014,1216.54,1220.70,1208.72,1215.05,1215.05,0,-0.12%
09/19/2014,1225.50,1228.86,1213.87,1216.45,1216.45,0,-0.73%
09/18/2014,1223.20,1228.06,1216.27,1225.45,1225.45,0,0.18%
09/17/2014,1234.95,1239.46,1221.67,1223.25,1223.25,0,-0.97%
09/16/2014,1233.10,1242.16,1231.92,1235.20,1235.20,0,0.18%
09/15/2014,1228.40,1238.56,1225.56,1233.00,1233.00,0,0.36%
09/12/2014,1240.59,1242.04,1227.75,1228.63,1228.63,0,-0.98%
09/11/2014,1248.68,1250.46,1234.97,1240.75,1240.75,0,-0.64%
09/10/2014,1256.19,1258.15,1243.91,1248.75,1248.75,0,-0.59%
09/09/2014,1255.43,1258.25,1247.41,1256.20,1256.20,0,0.04%
09/08/2014,1268.75,1271.85,1251.50,1255.70,1255.70,0,-1.04%
09/05/2014,1260.96,1273.71,1257.16,1268.85,1268.85,0,0.61%
09/04/2014,1268.80,1276.76,1260.26,1261.10,1261.10,0,-0.63%
09/03/2014,1266.14,1271.80,1261.69,1269.07,1269.07,0,0.25%
09/02/2014,1287.59,1288.10,1262.92,1265.90,1265.90,0,-1.66%
09/01/2014,1287.05,1290.36,1282.80,1287.30,1287.30,0,-0.02%
08/29/2014,1290.29,1291.80,1283.66,1287.57,1287.57,0,-0.19%
08/28/2014,1282.75,1296.76,1283.02,1290.00,1290.00,0,0.55%
08/27/2014,1281.09,1288.00,1280.40,1282.95,1282.95,0,0.16%
08/26/2014,1276.55,1291.06,1275.50,1280.90,1280.90,0,0.34%
08/25/2014,1279.67,1281.06,1274.42,1276.60,1276.60,0,-0.36%
08/22/2014,1276.64,1283.50,1274.49,1281.23,1281.23,0,0.31%
08/21/2014,1291.80,1291.80,1273.32,1277.25,1277.25,0,-1.15%
08/20/2014,1295.60,1297.91,1288.04,1292.15,1292.15,0,-0.26%
08/19/2014,1297.65,1302.61,1293.96,1295.50,1295.50,0,-0.15%
08/18/2014,1303.91,1304.07,1295.72,1297.46,1297.46,0,-0.55%
08/15/2014,1312.95,1315.41,1292.61,1304.60,1304.60,0,-0.66%
08/14/2014,1312.86,1319.60,1309.19,1313.24,1313.24,0,0.03%
08/13/2014,1308.69,1315.60,1304.90,1312.86,1312.86,0,0.33%
08/12/2014,1307.90,1317.86,1305.46,1308.60,1308.60,0,0.04%
08/11/2014,1309.35,1311.66,1304.96,1308.10,1308.10,0,-0.11%
08/08/2014,1313.50,1322.86,1306.16,1309.60,1309.60,0,-0.30%
08/07/2014,1305.89,1314.75,1302.11,1313.55,1313.55,0,0.56%
08/06/2014,1288.05,1309.86,1287.46,1306.25,1306.25,0,1.42%
08/05/2014,1287.91,1293.66,1282.56,1288.00,1288.00,0,-0.03%
08/04/2014,1293.98,1295.81,1286.17,1288.35,1288.35,0,-0.44%
08/01/2014,1282.24,1297.20,1280.90,1294.10,1294.10,0,0.92%
07/31/2014,1294.86,1297.56,1281.02,1282.35,1282.35,0,-0.98%
07/30/2014,1298.94,1302.76,1291.85,1295.05,1295.05,0,-0.28%
07/29/2014,1304.59,1312.75,1295.85,1298.75,1298.75,0,-0.42%
07/28/2014,1308.25,1309.46,1301.42,1304.25,1304.25,0,-0.29%
07/25/2014,1294.00,1308.50,1290.16,1308.05,1308.05,0,1.14%
07/24/2014,1304.14,1305.35,1287.81,1293.35,1293.35,0,-0.83%
07/23/2014,1307.70,1311.31,1302.61,1304.15,1304.15,0,-0.24%
07/22/2014,1311.89,1315.20,1301.75,1307.35,1307.35,0,-0.35%
07/21/2014,1311.05,1318.51,1307.01,1311.90,1311.90,0,0.08%
07/18/2014,1318.70,1324.75,1304.57,1310.90,1310.90,0,-0.56%
07/17/2014,1300.24,1324.65,1297.85,1318.25,1318.25,0,1.45%
07/16/2014,1294.40,1304.40,1292.90,1299.37,1299.37,0,0.38%
07/15/2014,1306.85,1314.25,1292.05,1294.45,1294.45,0,-0.97%
07/14/2014,1338.45,1339.71,1303.21,1307.15,1307.15,0,-2.32%
07/11/2014,1335.81,1339.54,1333.87,1338.15,1338.15,0,0.19%
07/10/2014,1319.34,1345.65,1319.34,1335.55,1335.55,0,0.67%
07/09/2014,1319.69,1332.69,1318.50,1326.70,1326.70,0,0.59%
07/08/2014,1319.75,1325.35,1313.45,1318.95,1318.95,0,-0.09%
07/07/2014,1320.16,1320.30,1311.90,1320.20,1320.20,0,-0.03%
07/04/2014,1320.29,1323.80,1318.80,1320.55,1320.55,0,0.06%
07/03/2014,1327.70,1327.70,1309.95,1319.80,1319.80,0,-0.58%
07/02/2014,1325.58,1332.21,1321.32,1327.45,1327.45,0,0.13%
07/01/2014,1327.15,1332.41,1323.72,1325.75,1325.75,0,-0.13%
06/30/2014,1315.80,1329.41,1310.21,1327.50,1327.50,0,0.92%
06/27/2014,1317.91,1322.31,1312.76,1315.35,1315.35,0,-0.20%
06/26/2014,1318.65,1320.15,1306.25,1317.95,1317.95,0,-0.12%
06/25/2014,1318.74,1325.15,1310.80,1319.50,1319.50,0,0.09%
06/24/2014,1318.54,1326.60,1314.15,1318.30,1318.30,0,0.02%
06/23/2014,1313.70,1318.61,1309.91,1318.10,1318.10,0,0.25%
06/20/2014,1320.20,1322.40,1306.75,1314.82,1314.82,0,-0.40%
06/19/2014,1278.44,1322.10,1276.01,1320.10,1320.10,0,3.26%
06/18/2014,1271.30,1280.00,1266.96,1278.40,1278.40,0,0.54%
06/17/2014,1271.65,1273.56,1259.16,1271.50,1271.50,0,-0.01%
06/16/2014,1277.06,1285.16,1270.51,1271.60,1271.60,0,-0.42%
06/13/2014,1273.69,1278.20,1271.00,1277.00,1277.00,0,0.29%
06/12/2014,1261.49,1275.00,1260.05,1273.36,1273.36,0,1.00%
06/11/2014,1260.49,1265.50,1258.00,1260.74,1260.74,0,0.00%
06/10/2014,1252.15,1263.31,1250.21,1260.80,1260.80,0,0.70%
06/09/2014,1253.79,1257.70,1251.76,1252.08,1252.08,0,-0.05%
06/06/2014,1253.69,1258.00,1246.31,1252.73,1252.73,0,-0.07%
06/05/2014,1243.80,1256.81,1241.21,1253.60,1253.60,0,0.79%
06/04/2014,1245.24,1250.00,1243.50,1243.80,1243.80,0,-0.07%
06/03/2014,1244.39,1248.15,1241.06,1244.65,1244.65,0,0.02%
06/02/2014,1250.89,1250.89,1241.04,1244.35,1244.35,0,-0.54%
05/30/2014,1256.00,1260.46,1242.35,1251.05,1251.05,0,-0.40%
05/29/2014,1258.79,1260.50,1251.55,1256.05,1256.05,0,-0.19%
05/28/2014,1263.70,1267.69,1256.02,1258.50,1258.50,0,-0.41%
05/27/2014,1292.95,1293.70,1263.50,1263.70,1263.70,0,-2.27%
05/26/2014,1292.71,1294.41,1290.91,1293.05,1293.05,0,0.00%
05/23/2014,1294.04,1295.95,1287.99,1293.11,1293.11,0,-0.06%
05/22/2014,1292.04,1303.85,1290.05,1293.85,1293.85,0,0.15%
05/21/2014,1294.15,1296.60,1283.45,1291.85,1291.85,0,-0.19%
05/20/2014,1292.15,1297.05,1286.15,1294.25,1294.25,0,0.18%
05/19/2014,1293.42,1305.25,1289.66,1291.95,1291.95,0,-0.14%
05/16/2014,1296.61,1298.76,1287.85,1293.70,1293.70,0,-0.20%
05/15/2014,1305.45,1307.35,1291.15,1296.35,1296.35,0,-0.71%
05/14/2014,1294.46,1309.40,1291.79,1305.60,1305.60,0,0.95%
05/13/2014,1295.91,1299.21,1289.25,1293.35,1293.35,0,-0.19%
05/12/2014,1289.20,1304.30,1280.10,1295.80,1295.80,0,0.50%
05/09/2014,1289.50,1294.90,1285.64,1289.33,1289.33,0,-0.02%
05/08/2014,1289.74,1295.30,1285.74,1289.60,1289.60,0,0.00%
05/07/2014,1308.01,1315.31,1287.00,1289.55,1289.55,0,-1.38%
05/06/2014,1309.90,1314.71,1305.00,1307.65,1307.65,0,-0.17%
05/05/2014,1300.74,1315.95,1299.61,1309.85,1309.85,0,0.73%
05/02/2014,1284.19,1304.90,1277.10,1300.32,1300.32,0,1.26%
05/01/2014,1291.65,1293.21,1277.70,1284.10,1284.10,0,-0.60%
04/30/2014,1296.01,1298.01,1285.80,1291.90,1291.90,0,-0.35%
04/29/2014,1296.04,1301.40,1286.49,1296.48,1296.48,0,0.03%
04/28/2014,1303.20,1306.61,1292.30,1296.10,1296.10,0,-0.56%
04/25/2014,1294.01,1305.61,1290.60,1303.45,1303.45,0,0.74%
04/24/2014,1284.01,1298.51,1268.85,1293.85,1293.85,0,0.77%
04/23/2014,1283.51,1289.22,1281.05,1283.90,1283.90,0,0.03%
04/22/2014,1290.24,1293.00,1277.60,1283.50,1283.50,0,-0.52%
04/21/2014,1294.67,1301.51,1282.01,1290.15,1290.15,0,-0.28%
04/18/2014,1293.78,1293.78,1293.78,1293.78,1293.78,0,-0.08%
04/17/2014,1302.40,1304.80,1293.24,1294.85,1294.85,0,-0.61%
04/16/2014,1302.84,1307.60,1293.59,1302.80,1302.80,0,0.01%
04/15/2014,1326.81,1328.51,1290.95,1302.65,1302.65,0,-1.79%
04/14/2014,1318.94,1331.20,1318.84,1326.40,1326.40,0,0.60%
04/11/2014,1317.94,1324.33,1314.24,1318.47,1318.47,0,-0.03%
04/10/2014,1311.64,1324.90,1310.84,1318.92,1318.92,0,0.54%
04/09/2014,1308.25,1315.30,1300.94,1311.90,1311.90,0,0.24%
04/08/2014,1296.29,1314.93,1296.29,1308.72,1308.72,0,0.93%
04/07/2014,1302.90,1304.80,1295.80,1296.65,1296.65,0,-0.46%
04/04/2014,1286.62,1307.09,1284.33,1302.70,1302.70,0,1.20%
04/03/2014,1289.89,1294.20,1281.59,1287.30,1287.30,0,-0.19%
04/02/2014,1279.85,1295.21,1278.65,1289.80,1289.80,0,0.83%
04/01/2014,1283.79,1288.25,1277.44,1279.15,1279.15,0,-0.40%
03/31/2014,1294.30,1298.81,1282.65,1284.25,1284.25,0,-0.75%
03/28/2014,1293.64,1299.20,1285.84,1294.00,1294.00,0,0.22%
03/27/2014,1304.14,1307.15,1289.30,1291.14,1291.14,0,-0.99%
03/26/2014,1311.25,1317.01,1298.90,1304.10,1304.10,0,-0.53%
03/25/2014,1309.60,1317.86,1306.20,1311.05,1311.05,0,0.11%
03/24/2014,1334.74,1334.86,1308.04,1309.62,1309.62,0,-1.87%
03/21/2014,1328.55,1343.04,1328.45,1334.55,1334.55,0,0.46%
03/20/2014,1331.05,1335.21,1320.85,1328.50,1328.50,0,-0.22%
03/19/2014,1355.95,1360.26,1328.00,1331.45,1331.45,0,-1.83%
03/18/2014,1366.80,1367.77,1350.80,1356.25,1356.25,0,-0.78%
03/17/2014,1382.07,1392.37,1362.53,1366.95,1366.95,0,-1.11%
03/14/2014,1370.59,1388.40,1368.06,1382.24,1382.24,0,0.85%
03/13/2014,1367.50,1375.46,1364.65,1370.60,1370.60,0,0.26%
03/12/2014,1349.39,1371.10,1345.44,1367.08,1367.08,0,1.27%
03/11/2014,1339.35,1353.11,1338.00,1349.95,1349.95,0,0.81%
03/10/2014,1339.27,1345.41,1329.47,1339.15,1339.15,0,-0.08%
03/07/2014,1351.21,1352.90,1329.75,1340.25,1340.25,0,-0.82%
03/06/2014,1337.45,1353.37,1331.35,1351.35,1351.35,0,1.04%
03/05/2014,1334.83,1341.88,1332.58,1337.39,1337.39,0,0.19%
03/04/2014,1350.95,1352.61,1331.54,1334.90,1334.90,0,-1.18%
03/03/2014,1326.50,1355.41,1326.50,1350.90,1350.90,0,1.85%
02/28/2014,1331.67,1333.91,1320.22,1326.40,1326.40,0,-0.38%
02/27/2014,1330.58,1336.48,1323.97,1331.44,1331.44,0,0.05%
02/26/2014,1340.31,1345.40,1322.14,1330.75,1330.75,0,-0.75%
02/25/2014,1337.00,1344.01,1331.72,1340.75,1340.75,0,0.28%
02/24/2014,1324.99,1339.00,1319.11,1337.00,1337.00,0,1.03%
02/21/2014,1322.72,1328.79,1316.12,1323.39,1323.39,0,0.04%
02/20/2014,1311.64,1325.18,1307.85,1322.89,1322.89,0,0.85%
02/19/2014,1321.84,1323.39,1308.93,1311.80,1311.80,0,-0.74%
02/18/2014,1329.20,1332.71,1312.95,1321.60,1321.60,0,-0.56%
02/17/2014,1319.15,1330.37,1318.65,1329.10,1329.10,0,0.77%
02/14/2014,1302.83,1321.34,1299.97,1318.93,1318.93,0,1.25%
02/13/2014,1291.11,1302.80,1286.14,1302.70,1302.70,0,0.89%
02/12/2014,1292.02,1296.52,1284.40,1291.25,1291.25,0,-0.05%
02/11/2014,1274.79,1293.83,1273.80,1291.85,1291.85,0,1.33%
02/10/2014,1266.31,1278.31,1265.40,1274.90,1274.90,0,0.62%
02/07/2014,1257.68,1272.18,1256.22,1267.06,1267.06,0,0.75%
02/06/2014,1258.14,1266.98,1252.88,1257.64,1257.64,0,-0.03%
02/05/2014,1254.86,1273.73,1252.51,1258.01,1258.01,0,0.24%
02/04/2014,1257.99,1260.93,1247.62,1255.00,1255.00,0,-0.21%
02/03/2014,1245.14,1266.54,1240.68,1257.64,1257.64,0,1.11%
01/31/2014,1244.07,1255.51,1238.75,1243.80,1243.80,0,0.01%
01/30/2014,1268.24,1268.53,1238.39,1243.70,1243.70,0,-1.95%
01/29/2014,1256.90,1270.27,1249.65,1268.40,1268.40,0,0.94%
01/28/2014,1257.01,1261.51,1249.36,1256.55,1256.55,0,-0.04%
01/27/2014,1268.85,1278.48,1252.16,1257.07,1257.07,0,-0.96%
01/24/2014,1264.67,1273.31,1257.20,1269.25,1269.25,0,0.39%
01/23/2014,1236.64,1265.80,1231.76,1264.35,1264.35,0,2.25%
01/22/2014,1241.55,1244.14,1236.14,1236.49,1236.49,0,-0.40%
01/21/2014,1254.18,1256.24,1236.07,1241.49,1241.49,0,-1.03%
01/20/2014,1254.01,1261.00,1251.32,1254.35,1254.35,0,0.04%
01/17/2014,1242.53,1255.28,1238.05,1253.82,1253.82,0,0.91%
01/16/2014,1241.49,1245.26,1236.55,1242.55,1242.55,0,0.07%
01/15/2014,1245.10,1245.39,1234.49,1241.74,1241.74,0,-0.27%
01/14/2014,1253.12,1255.38,1241.83,1245.10,1245.10,0,-0.67%
01/13/2014,1248.28,1255.18,1243.72,1253.44,1253.44,0,0.51%
01/10/2014,1228.01,1248.81,1226.94,1247.10,1247.10,0,1.56%
01/09/2014,1226.17,1231.91,1224.02,1228.00,1228.00,0,0.15%
01/08/2014,1231.97,1232.84,1218.83,1226.10,1226.10,0,-0.49%
01/07/2014,1238.17,1245.86,1225.20,1232.10,1232.10,0,-0.48%
01/06/2014,1236.93,1248.76,1233.10,1238.05,1238.05,0,0.12%
01/03/2014,1224.94,1240.38,1222.14,1236.55,1236.55,0,0.95%
01/02/2014,1204.88,1231.04,1203.72,1224.89,1224.89,0,1.57%
01/01/2014,1210.41,1210.61,1199.40,1205.90,1205.90,0,0.03%
12/31/2013,1196.62,1214.21,1185.11,1205.55,1205.55,0,0.76%
12/30/2013,1212.15,1216.26,1195.39,1196.40,1196.40,0,-1.38%
12/27/2013,1210.59,1219.04,1209.03,1213.19,1213.19,0,0.21%
12/26/2013,1204.99,1216.10,1201.24,1210.70,1210.70,0,0.50%
12/25/2013,1204.69,1205.10,1203.29,1204.70,1204.70,0,0.03%
12/24/2013,1199.44,1206.36,1197.01,1204.35,1204.35,0,0.46%
12/23/2013,1203.52,1206.38,1192.77,1198.84,1198.84,0,-0.37%
12/20/2013,1190.51,1207.60,1185.71,1203.25,1203.25,0,1.10%
12/19/2013,1217.96,1226.76,1186.80,1190.10,1190.10,0,-2.30%
12/18/2013,1231.54,1244.70,1216.15,1218.07,1218.07,0,-0.98%
12/17/2013,1240.30,1248.60,1227.80,1230.10,1230.10,0,-0.84%
12/16/2013,1238.08,1251.89,1227.59,1240.57,1240.57,0,0.18%
12/13/2013,1223.80,1239.00,1220.60,1238.30,1238.30,0,1.18%
12/12/2013,1251.30,1257.40,1223.50,1223.80,1223.80,0,-2.23%
12/11/2013,1260.91,1263.40,1250.50,1251.75,1251.75,0,-0.71%
12/10/2013,1240.82,1267.74,1237.97,1260.72,1260.72,0,1.59%
12/09/2013,1229.58,1243.19,1225.38,1240.94,1240.94,0,0.98%
12/06/2013,1225.22,1243.61,1212.41,1228.85,1228.85,0,0.32%
12/05/2013,1243.77,1244.00,1217.30,1224.88,1224.88,0,-1.51%
12/04/2013,1223.89,1250.75,1211.89,1243.66,1243.66,0,1.62%
12/03/2013,1220.04,1226.38,1215.98,1223.89,1223.89,0,0.31%
12/02/2013,1251.42,1251.42,1217.78,1220.05,1220.05,0,-2.67%
11/29/2013,1246.24,1256.11,1242.26,1253.49,1253.49,0,0.75%
11/28/2013,1237.76,1245.82,1235.32,1244.15,1244.15,0,0.55%
11/27/2013,1243.42,1254.81,1236.65,1237.40,1237.40,0,-0.47%
11/26/2013,1252.60,1256.89,1239.89,1243.30,1243.30,0,-0.74%
11/25/2013,1242.08,1253.54,1227.72,1252.60,1252.60,0,0.72%
11/22/2013,1243.01,1249.32,1241.55,1243.60,1243.60,0,0.07%
11/21/2013,1243.19,1250.01,1236.69,1242.75,1242.75,0,-0.04%
11/20/2013,1275.62,1276.67,1241.30,1243.20,1243.20,0,-2.51%
11/19/2013,1274.71,1279.02,1269.30,1275.25,1275.25,0,0.07%
11/18/2013,1290.45,1290.61,1270.35,1274.35,1274.35,0,-1.22%
11/15/2013,1287.04,1291.14,1280.42,1290.05,1290.05,0,0.21%
